Team Code,Game Code,Rush Att,Rush Yard,Rush TD,Pass Att,Pass Comp,Pass Yard,Pass TD,Pass Int,Pass Conv,Kickoff Ret,Kickoff Ret Yard,Kickoff Ret TD,Punt Ret,Punt Ret Yard,Punt Ret TD,Fum Ret,Fum Ret Yard,Fum Ret TD,Int Ret,Int Ret Yard,Int Ret TD,Misc Ret,Misc Ret Yard,Misc Ret TD,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal,First Down Total,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17025520150903,39,166,1,28,10,106,0,1,0,3,52,0,1,-2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,8,351,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1915,10,82,16,2,2,1,0,0,0,13,20150903
255,17025520150903,52,476,9,5,4,77,1,0,0,2,21,0,4,44,0,2,0,0,1,0,0,0,0,0,0,0,9,9,0,0,0,0,0,69,2,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1685,0,0,6,3,1,1,0,0,0,26,20150903
231,231012820150903,31,131,1,37,28,260,1,0,0,3,63,0,2,14,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,15,6,269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1797,7,45,15,8,0,0,0,0,0,17,20150903
128,231012820150903,30,46,0,34,23,249,2,0,0,4,100,0,2,15,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,14,7,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803,3,20,16,7,1,0,0,0,0,18,20150903
457,457064820150903,33,208,0,31,19,232,1,3,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,3,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,6,30,13,5,2,0,0,0,0,20,20150903
648,457064820150903,47,254,1,27,12,140,1,0,0,1,24,0,0,0,0,0,0,0,3,2,0,0,0,0,2,1,2,2,0,0,0,0,0,17,5,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138,8,60,15,7,2,1,0,0,0,22,20150903
521,521012920150903,35,153,2,32,22,266,1,0,0,2,42,0,3,0,0,0,0,0,1,3,0,0,0,0,3,1,3,3,0,0,0,0,0,24,5,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,4,35,14,6,0,0,0,0,0,19,20150903
129,521012920150903,28,78,1,42,29,265,0,1,0,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,7,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,30,18,8,0,0,0,0,0,18,20150903
739,739016420150903,36,114,1,33,18,189,1,1,0,4,92,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,15,3,148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1909,5,45,17,9,3,1,0,0,0,18,20150903
164,739016420150903,39,105,1,20,12,202,2,1,0,1,12,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,3,2,0,0,0,0,0,20,4,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691,4,30,13,6,1,1,0,0,0,19,20150903
741,741004720150903,29,103,2,49,35,444,3,0,0,7,141,0,1,11,0,0,0,0,1,28,0,0,0,0,1,1,4,3,0,0,0,0,0,36,5,220,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1653,8,47,19,8,4,3,0,0,0,22,20150903
47,741004720150903,42,229,5,53,34,338,1,1,0,5,145,0,3,28,0,2,0,0,0,0,0,0,0,0,2,2,6,6,0,0,0,0,0,48,4,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,6,55,17,10,1,1,0,0,0,33,20150903
1068,1068074920150900,19,51,0,28,15,100,0,0,0,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,11,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,10,77,13,1,0,0,0,0,0,6,20150903
749,1068074920150900,42,203,2,40,29,388,3,0,0,1,8,0,5,40,0,0,0,0,0,0,0,0,0,0,3,2,5,5,0,0,0,0,0,41,4,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2332,3,30,16,7,2,2,0,0,0,29,20150903
2,2009620150904,29,34,1,45,30,213,1,2,0,2,29,0,0,0,0,1,0,0,2,46,0,0,0,0,1,0,1,1,0,0,0,0,0,13,7,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,6,40,17,5,4,2,0,0,0,15,20150904
96,2009620150904,39,225,0,45,22,217,4,2,0,2,33,0,1,3,0,0,0,0,2,0,0,0,0,0,3,2,4,4,0,0,0,0,0,34,3,119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1564,2,20,19,10,1,1,0,0,0,26,20150904
51,51066320150904,37,300,2,32,17,423,6,1,0,1,24,0,1,5,0,0,0,0,2,37,0,0,0,0,0,0,8,8,0,0,0,0,0,56,2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328,13,105,10,4,3,2,0,0,0,27,20150904
663,51066320150904,54,203,1,24,16,166,2,2,0,6,144,0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,3,3,0,0,0,0,0,21,6,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2272,5,40,15,7,2,1,0,0,0,22,20150904
108,108046620150904,27,89,1,47,32,238,1,0,0,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,5,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047,4,31,18,9,2,1,0,0,0,22,20150904
466,108046620150904,39,232,3,23,13,163,1,0,0,2,21,0,1,40,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553,6,50,10,6,1,0,0,0,0,22,20150904
109,109025420150904,54,164,0,32,19,244,1,2,0,1,11,0,2,4,0,2,0,0,1,0,0,0,0,0,3,3,2,2,0,0,0,0,0,23,4,153,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2037,4,30,21,11,1,1,0,0,0,24,20150904
254,109025420150904,26,93,0,43,25,299,2,1,0,5,109,0,0,0,0,3,0,0,2,15,0,0,0,0,3,2,2,2,0,0,0,0,0,20,6,294,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1563,10,79,15,3,2,1,0,0,0,16,20150904
157,157027720150904,53,215,2,39,23,158,0,1,0,2,64,0,6,15,0,0,0,0,2,59,0,0,0,0,2,2,2,2,0,0,0,0,0,20,7,252,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,20150904
277,157027720150904,34,100,0,38,19,202,3,2,0,4,72,0,3,18,0,2,0,0,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,28,9,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,20150904
193,193071820150904,49,206,1,44,29,324,2,0,0,1,95,1,2,29,0,0,0,0,1,0,0,0,0,0,3,3,4,4,0,0,0,0,0,37,4,167,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2161,8,78,19,10,2,1,0,0,0,29,20150904
718,193071820150904,23,25,0,42,24,246,1,1,0,3,40,0,1,8,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,10,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,5,25,14,2,2,0,0,0,0,14,20150904
236,236072520150904,37,123,4,23,15,322,0,0,0,6,122,0,2,12,0,1,0,0,1,14,0,0,0,0,2,2,3,3,0,0,0,0,0,37,5,179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1748,11,70,13,7,0,0,0,0,0,17,20150904
725,236072520150904,42,256,3,16,7,133,2,1,0,5,84,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,35,3,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1852,3,26,11,6,2,0,0,0,0,21,20150904
416,416077420150904,40,196,3,31,15,256,2,0,0,1,35,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,4,4,0,0,0,0,0,37,4,189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1699,3,25,15,10,0,0,0,0,0,26,20150904
774,416077420150904,23,18,0,50,33,365,2,2,0,5,209,1,1,16,0,1,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,4,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901,8,77,18,8,2,2,0,0,0,22,20150904
418,418073220150904,29,76,0,43,27,279,2,3,0,1,36,0,0,0,0,0,0,0,1,17,0,0,0,0,4,2,4,4,0,0,0,0,0,17,3,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841,3,25,16,6,2,1,0,0,0,20,20150904
732,418073220150904,37,127,2,33,24,210,0,1,0,0,0,0,1,14,0,0,0,0,3,65,1,0,0,0,3,1,3,3,0,0,0,0,0,24,4,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759,6,55,13,3,3,2,0,0,0,20,20150904
469,469063020150904,26,126,2,25,10,60,0,0,0,6,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,9,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,1,2,13,4,0,0,0,0,0,10,20150904
630,469063020150904,53,285,5,35,30,422,1,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4,0,0,0,0,0,43,2,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2426,5,43,13,9,1,0,0,0,0,34,20150904
519,519029520150904,38,205,2,25,20,284,3,0,0,1,17,0,1,0,0,1,0,0,2,54,1,0,0,0,2,1,6,6,0,0,0,0,0,45,2,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1763,10,92,10,5,0,0,0,0,0,23,20150904
295,519029520150904,28,100,2,48,36,297,1,2,0,8,157,0,1,-1,0,1,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,28,2,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1837,3,30,14,4,5,4,0,0,0,25,20150904
572,572068820150904,20,4,0,20,10,60,0,1,0,4,107,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,385,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,4,40,11,1,0,0,0,0,0,2,20150904
688,572068820150904,58,312,2,20,10,114,2,1,0,2,46,0,4,95,1,3,0,0,1,24,1,0,0,0,2,1,6,6,0,0,0,0,0,47,5,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414,3,36,19,11,1,1,0,0,0,23,20150904
667,667073120150904,30,52,0,34,17,111,1,0,0,0,0,0,5,38,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,15,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,12,85,18,1,1,0,0,0,0,9,20150904
731,667073120150904,35,140,0,33,16,110,0,1,0,0,0,0,10,171,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,12,13,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,11,123,16,1,0,0,0,0,0,15,20150904
698,698042820150904,44,203,1,42,26,246,1,1,0,3,57,0,3,13,0,2,0,0,0,0,0,0,0,0,4,3,2,2,0,0,0,0,0,23,6,234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,9,50,19,7,0,0,0,0,0,25,20150904
428,698042820150904,39,144,1,35,19,197,1,0,0,1,20,0,0,0,0,1,0,0,1,5,0,0,0,0,1,1,2,2,0,0,0,0,0,17,7,318,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,7,60,15,4,2,1,0,0,0,18,20150904
706,706002920150904,50,193,2,45,25,332,2,1,0,5,96,0,1,0,0,1,0,0,0,0,0,0,0,0,4,2,3,2,0,0,0,0,0,32,3,121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2109,10,114,19,8,3,2,0,0,0,29,20150904
29,706002920150904,38,163,0,36,22,229,4,0,0,2,39,0,0,0,0,1,0,0,1,23,1,0,0,0,0,0,6,6,0,0,0,0,0,42,4,161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1491,8,76,14,7,3,1,0,0,0,25,20150904
772,772073620150904,23,37,1,30,19,209,1,0,0,2,45,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,10,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401,9,70,12,2,0,0,0,0,0,11,20150904
736,772073620150904,42,168,0,34,18,217,1,2,0,3,61,0,3,12,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,12,5,220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2199,5,40,18,7,3,2,0,0,0,20,20150904
28,28069720150905,41,92,1,41,25,199,1,0,0,5,82,0,3,21,0,1,0,0,2,9,0,0,0,0,1,1,2,2,0,0,0,0,0,17,10,420,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1891,6,45,18,5,2,0,0,0,0,19,20150905
697,28069720150905,45,178,2,35,19,247,2,2,0,2,36,0,2,82,1,2,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,38,6,317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1709,5,50,18,8,1,0,0,0,0,22,20150905
14,14008620150905,35,141,1,25,13,128,1,2,0,5,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,6,287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1724,5,56,14,7,0,0,0,0,0,13,20150905
86,14008620150905,43,212,4,29,22,255,2,0,0,2,43,0,3,109,1,1,0,0,2,11,0,0,0,0,1,1,7,6,0,0,0,0,0,51,3,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876,7,56,14,5,3,3,0,0,0,24,20150905
5,5052220150905,44,138,0,26,6,88,0,0,0,2,28,0,1,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,12,557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,9,62,19,4,0,0,0,0,0,10,20150905
522,5052220150905,33,100,2,42,28,439,3,1,0,2,43,0,5,32,0,1,0,0,0,0,0,0,0,0,2,2,5,5,0,0,0,0,0,41,6,298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1632,9,90,13,4,1,1,0,0,0,26,20150905
61,61041520150905,35,53,0,11,4,26,0,2,0,5,110,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658,8,60,12,1,1,0,0,0,0,5,20150905
415,61041520150905,26,195,3,31,17,184,2,0,0,1,27,0,4,83,1,0,0,0,2,4,0,0,0,0,1,1,6,6,0,0,0,0,0,45,4,176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,4,30,11,3,2,2,0,0,0,20,20150905
71,71069420150905,34,124,1,51,29,433,2,0,0,4,52,0,2,23,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,30,6,292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1569,12,128,18,4,3,3,0,0,0,24,20150905
694,71069420150905,64,399,6,23,15,205,2,0,0,2,86,0,3,102,0,1,0,0,0,0,0,0,0,0,3,1,8,8,0,0,0,0,0,59,3,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031,4,40,16,9,0,0,0,0,0,29,20150905
77,77046320150905,26,132,2,46,28,379,2,1,0,1,19,0,1,11,0,1,0,0,1,0,0,0,0,0,2,2,3,3,0,0,0,0,0,33,5,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627,4,30,14,3,4,2,0,0,0,21,20150905
463,77046320150905,37,126,1,41,24,319,3,1,0,1,19,0,1,5,0,0,0,0,1,43,0,0,0,0,2,0,4,4,0,0,0,0,0,28,6,265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,12,90,14,6,0,0,0,0,0,25,20150905
153,153072620150905,48,198,0,27,14,127,1,0,0,6,107,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,5,209,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7,58,17,6,4,3,0,0,0,20,20150905
726,153072620150905,47,371,5,6,3,67,0,0,0,3,53,0,4,50,0,2,0,0,0,0,0,0,0,0,2,2,6,6,0,0,0,0,0,48,2,114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,3,34,9,3,1,1,0,0,0,19,20150905
228,228065120150905,34,12,0,38,20,170,0,2,0,6,133,0,3,19,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,10,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,10,61,19,5,2,0,0,0,0,11,20150905
651,228065120150905,46,275,4,26,20,281,3,1,0,1,33,0,4,27,0,0,0,0,2,-2,0,0,0,0,1,1,6,6,0,0,0,0,0,51,5,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693,11,97,12,4,2,1,0,0,0,27,20150905
261,261010720150905,33,127,1,30,11,170,1,4,0,11,229,0,1,7,0,1,0,0,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,14,9,277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1558,8,61,15,3,1,0,0,0,0,11,20150905
107,261010720150905,39,185,4,49,34,471,4,2,0,2,29,0,2,-4,0,1,0,0,4,22,2,0,0,0,1,1,10,10,0,0,0,0,0,73,3,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2094,3,36,12,6,2,2,0,0,0,31,20150905
290,290002720150905,30,36,0,23,14,136,0,1,0,2,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,6,41,13,1,3,1,0,0,0,8,20150905
27,290002720150905,56,390,3,28,21,287,4,0,0,0,0,0,2,13,0,0,0,0,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,49,2,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,7,60,13,7,4,3,0,0,0,34,20150905
229,229071920150905,61,300,3,35,23,263,2,0,0,5,128,0,2,11,0,2,0,0,2,0,0,0,0,0,4,3,5,5,0,0,0,0,0,44,6,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221,13,130,17,4,3,2,0,0,0,30,20150905
719,229071920150905,51,194,4,35,21,424,2,2,0,2,26,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,5,5,0,0,0,0,0,47,4,201,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1379,4,26,18,9,2,2,0,0,0,31,20150905
314,314041920150905,20,5,0,40,23,271,2,1,0,5,68,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,11,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,7,58,16,4,0,0,0,0,0,9,20150905
419,314041920150905,62,242,4,33,26,363,4,1,0,3,87,0,5,34,0,0,0,0,1,75,1,0,0,0,0,0,10,10,0,0,0,0,0,70,3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2123,1,15,16,12,0,0,0,0,0,36,20150905
253,253076820150905,57,195,0,13,2,29,0,4,0,5,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2047,1,15,16,5,4,0,0,0,0,14,20150905
768,253076820150905,40,185,3,26,16,359,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,3,3,5,5,0,0,0,0,0,44,4,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553,5,37,12,3,2,1,0,0,0,21,20150905
299,299031220150905,28,35,0,27,16,196,2,0,0,2,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,14,5,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652,2,10,14,7,1,0,0,0,0,14,20150905
312,299031220150905,44,210,3,25,16,221,1,0,0,1,19,0,2,26,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,2,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1948,5,51,12,6,3,2,0,0,0,22,20150905
331,331030120150905,39,59,0,40,19,186,0,3,0,5,104,0,4,18,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,8,361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1881,11,82,18,3,5,2,0,0,0,15,20150905
301,331030120150905,36,134,2,29,14,208,5,1,0,1,25,0,4,83,0,1,0,0,3,43,0,0,0,0,1,1,7,7,0,0,0,0,0,52,7,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719,8,80,13,3,2,2,0,0,0,19,20150905
367,367003720150905,48,238,3,33,17,167,0,1,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,3,1,3,3,0,0,0,0,0,24,3,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,5,35,16,8,3,3,0,0,0,27,20150905
37,367003720150905,41,190,2,21,11,137,1,3,0,3,64,0,1,-2,0,1,0,0,1,35,0,0,0,0,1,1,4,4,0,0,0,0,0,31,2,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,8,80,10,4,1,0,0,0,0,21,20150905
380,380006720150905,20,7,0,29,12,84,0,1,0,4,72,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,15,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,5,41,13,3,0,0,0,0,0,8,20150905
67,380006720150905,49,204,2,25,14,155,1,0,0,2,31,0,3,35,0,0,0,0,1,1,0,0,0,0,2,1,3,3,0,0,0,0,0,24,5,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2197,5,35,18,9,1,1,0,0,0,21,20150905
465,465050320150905,47,164,1,40,22,329,2,1,0,6,93,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,30,4,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134,3,30,18,8,2,1,0,0,0,28,20150905
503,465050320150905,42,185,3,26,21,360,2,0,0,5,118,0,1,13,0,0,0,0,1,0,0,0,0,0,1,1,5,5,0,0,0,0,0,38,4,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,7,55,13,6,2,0,0,0,0,24,20150905
446,446072120150905,34,53,1,25,13,142,0,1,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,7,274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1808,9,55,16,7,0,0,0,0,0,12,20150905
721,446072120150905,63,394,5,7,4,119,2,0,0,0,0,0,2,83,1,1,0,0,1,22,1,0,0,0,1,0,9,9,0,0,0,0,0,63,2,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792,6,57,10,8,0,0,0,0,0,29,20150905
485,485058720150905,23,-3,0,29,18,199,2,1,0,6,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,9,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,8,51,14,4,0,0,0,0,0,10,20150905
587,485058720150905,47,291,4,15,13,248,4,0,0,3,117,1,2,13,0,0,0,0,1,5,0,0,0,0,0,0,9,9,0,0,0,0,0,63,1,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1943,9,60,9,5,3,2,0,0,0,26,20150905
494,494081120150905,54,276,3,23,13,153,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,5,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234,6,56,17,9,1,0,0,0,0,23,20150905
811,494081120150905,19,29,0,39,20,301,2,0,0,3,68,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,7,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,8,96,13,3,3,1,0,0,0,14,20150905
472,472023520150905,22,64,1,29,15,136,1,1,0,1,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,8,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,1,9,12,1,3,2,0,0,0,8,20150905
235,472023520150905,41,222,4,38,31,384,4,0,0,2,46,0,3,30,0,0,0,0,1,43,0,0,0,0,2,2,8,7,0,0,0,0,0,61,1,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2276,1,10,15,10,2,2,0,0,0,28,20150905
